设备编号,时间,透水率,IQR下界,IQR上界
A1,2026-01-06 13:00:00,49.6638466806957,55.160982166793985,131.2903223645688
A1,2026-01-06 14:00:00,49.5264793986905,55.160982166793985,131.2903223645688
A1,2026-01-06 15:00:00,49.7612428971005,55.160982166793985,131.2903223645688
A1,2026-01-06 16:00:00,50.0340593175305,55.160982166793985,131.2903223645688
A1,2026-01-06 17:00:00,49.7189928656114,55.160982166793985,131.2903223645688
A1,2026-01-06 18:00:00,49.5800111821503,55.160982166793985,131.2903223645688
A1,2026-01-06 19:00:00,49.5603518065611,55.160982166793985,131.2903223645688
A1,2026-01-06 20:00:00,50.013472201891,55.160982166793985,131.2903223645688
A1,2026-01-06 21:00:00,49.5457755233176,55.160982166793985,131.2903223645688
A1,2026-01-06 22:00:00,49.9768500527912,55.160982166793985,131.2903223645688
A1,2026-01-06 23:00:00,49.7786353533053,55.160982166793985,131.2903223645688
A1,2026-01-07 00:00:00,48.8639815626101,55.160982166793985,131.2903223645688
A1,2026-01-07 01:00:00,49.0050184542946,55.160982166793985,131.2903223645688
A1,2026-01-07 02:00:00,48.790203577416,55.160982166793985,131.2903223645688
A1,2026-01-07 03:00:00,48.8710074926462,55.160982166793985,131.2903223645688
A1,2026-01-07 04:00:00,48.7544815643127,55.160982166793985,131.2903223645688
A1,2026-01-07 05:00:00,49.4110566080588,55.160982166793985,131.2903223645688
A1,2026-01-07 06:00:00,48.9892721333048,55.160982166793985,131.2903223645688
A1,2026-01-07 07:00:00,48.5631711476532,55.160982166793985,131.2903223645688
A1,2026-01-07 08:00:00,49.0161529934371,55.160982166793985,131.2903223645688
A1,2026-01-07 11:00:00,48.8993312250066,55.160982166793985,131.2903223645688
A1,2026-01-07 12:00:00,49.3250721770185,55.160982166793985,131.2903223645688
A1,2026-01-07 13:00:00,49.0540016963725,55.160982166793985,131.2903223645688
A1,2026-01-08 01:00:00,48.392522732003,55.160982166793985,131.2903223645688
A1,2026-01-08 02:00:00,47.9259791420642,55.160982166793985,131.2903223645688
A1,2026-01-08 03:00:00,48.2033616340799,55.160982166793985,131.2903223645688
A1,2026-01-08 04:00:00,48.6925037035685,55.160982166793985,131.2903223645688
A1,2026-01-08 05:00:00,48.5902533281158,55.160982166793985,131.2903223645688
A1,2026-01-08 07:00:00,48.3873181321435,55.160982166793985,131.2903223645688
A1,2026-01-08 09:00:00,48.7355445720899,55.160982166793985,131.2903223645688
A1,2026-01-08 10:00:00,48.0977049309326,55.160982166793985,131.2903223645688
A1,2026-01-08 11:00:00,48.4531698611858,55.160982166793985,131.2903223645688
A1,2026-01-08 12:00:00,48.2204734384228,55.160982166793985,131.2903223645688
A1,2026-01-08 13:00:00,48.8593612566497,55.160982166793985,131.2903223645688
A1,2026-01-08 14:00:00,48.4730619084501,55.160982166793985,131.2903223645688
A1,2026-01-08 15:00:00,48.5011715680302,55.160982166793985,131.2903223645688
A1,2026-01-08 16:00:00,48.3484238645341,55.160982166793985,131.2903223645688
A1,2026-01-08 17:00:00,47.7209158454721,55.160982166793985,131.2903223645688
A1,2026-01-08 18:00:00,48.0314383052554,55.160982166793985,131.2903223645688
A1,2026-01-08 19:00:00,48.3969458177044,55.160982166793985,131.2903223645688
A1,2026-01-08 20:00:00,48.0186642995964,55.160982166793985,131.2903223645688
A1,2026-01-08 21:00:00,48.4708202199197,55.160982166793985,131.2903223645688
A1,2026-01-08 22:00:00,47.6891380837231,55.160982166793985,131.2903223645688
A1,2026-01-08 23:00:00,48.1036137127485,55.160982166793985,131.2903223645688
A1,2026-01-09 00:00:00,47.052425189335,55.160982166793985,131.2903223645688
A1,2026-01-09 01:00:00,47.1864812645029,55.160982166793985,131.2903223645688
A1,2026-01-09 02:00:00,47.0057001348351,55.160982166793985,131.2903223645688
A1,2026-01-09 03:00:00,47.2513009223908,55.160982166793985,131.2903223645688
A1,2026-01-09 04:00:00,47.3085236776519,55.160982166793985,131.2903223645688
A1,2026-01-09 05:00:00,47.0270795039339,55.160982166793985,131.2903223645688
A1,2026-01-09 06:00:00,47.0689128218081,55.160982166793985,131.2903223645688
A1,2026-01-09 07:00:00,47.239609606779,55.160982166793985,131.2903223645688
A1,2026-01-09 08:00:00,46.9952826201841,55.160982166793985,131.2903223645688
A1,2026-01-09 09:00:00,46.8722808786221,55.160982166793985,131.2903223645688
A1,2026-01-09 10:00:00,47.5208320706988,55.160982166793985,131.2903223645688
A1,2026-01-09 11:00:00,47.00002807349,55.160982166793985,131.2903223645688
A1,2026-01-09 12:00:00,46.8954788939425,55.160982166793985,131.2903223645688
A1,2026-01-09 13:00:00,47.3339778242889,55.160982166793985,131.2903223645688
A1,2026-01-09 14:00:00,46.9890581292823,55.160982166793985,131.2903223645688
A1,2026-01-09 15:00:00,46.9821951205135,55.160982166793985,131.2903223645688
A1,2026-01-09 16:00:00,47.2025457442188,55.160982166793985,131.2903223645688
A1,2026-01-09 17:00:00,47.1868626495085,55.160982166793985,131.2903223645688
A1,2026-01-09 18:00:00,47.4487580145128,55.160982166793985,131.2903223645688
A1,2026-01-09 19:00:00,47.16998362327,55.160982166793985,131.2903223645688
A1,2026-01-09 20:00:00,47.164999748948,55.160982166793985,131.2903223645688
A1,2026-01-09 21:00:00,47.2540880583811,55.160982166793985,131.2903223645688
A1,2026-01-09 22:00:00,47.1884615998383,55.160982166793985,131.2903223645688
A1,2026-01-09 23:00:00,47.0148132215027,55.160982166793985,131.2903223645688
A1,2026-01-10 00:00:00,46.5645983949371,55.160982166793985,131.2903223645688
A1,2026-01-10 01:00:00,46.346929289684,55.160982166793985,131.2903223645688
A1,2026-01-10 02:00:00,46.8210581507734,55.160982166793985,131.2903223645688
A1,2026-01-10 04:00:00,46.6737740584011,55.160982166793985,131.2903223645688
A1,2026-01-10 05:00:00,46.7421216208656,55.160982166793985,131.2903223645688
A1,2026-01-10 06:00:00,46.6343918613253,55.160982166793985,131.2903223645688
A1,2026-01-10 07:00:00,46.8748143400114,55.160982166793985,131.2903223645688
A1,2026-01-10 08:00:00,47.0222822086149,55.160982166793985,131.2903223645688
A1,2026-01-10 12:00:00,46.6133046523474,55.160982166793985,131.2903223645688
A1,2026-01-10 13:00:00,46.9130830579304,55.160982166793985,131.2903223645688
A1,2026-01-10 14:00:00,46.6887778918874,55.160982166793985,131.2903223645688
A1,2026-01-10 15:00:00,46.597520107163,55.160982166793985,131.2903223645688
A1,2026-01-10 16:00:00,46.4150505818168,55.160982166793985,131.2903223645688
A1,2026-01-10 17:00:00,47.1754287153494,55.160982166793985,131.2903223645688
A1,2026-01-10 18:00:00,46.7106233195771,55.160982166793985,131.2903223645688
A1,2026-01-10 19:00:00,46.5923471851968,55.160982166793985,131.2903223645688
A1,2026-01-10 20:00:00,46.8722134794467,55.160982166793985,131.2903223645688
A1,2026-01-10 21:00:00,46.8591343665851,55.160982166793985,131.2903223645688
A1,2026-01-10 22:00:00,46.9010113581443,55.160982166793985,131.2903223645688
A1,2026-01-10 23:00:00,46.7829716941896,55.160982166793985,131.2903223645688
A1,2026-01-11 00:00:00,45.2170380310204,55.160982166793985,131.2903223645688
A1,2026-01-11 01:00:00,45.8724623015164,55.160982166793985,131.2903223645688
A1,2026-01-11 02:00:00,45.479842588506,55.160982166793985,131.2903223645688
A1,2026-01-11 03:00:00,45.5320995651254,55.160982166793985,131.2903223645688
A1,2026-01-11 04:00:00,45.4965973683048,55.160982166793985,131.2903223645688
A1,2026-01-11 05:00:00,45.5245246829313,55.160982166793985,131.2903223645688
A1,2026-01-11 06:00:00,45.527993192645,55.160982166793985,131.2903223645688
A1,2026-01-11 07:00:00,45.7458291368493,55.160982166793985,131.2903223645688
A1,2026-01-11 12:00:00,45.2698893085236,55.160982166793985,131.2903223645688
A1,2026-01-11 13:00:00,45.9989013160887,55.160982166793985,131.2903223645688
A1,2026-01-11 14:00:00,45.6450511261939,55.160982166793985,131.2903223645688
A1,2026-01-11 15:00:00,45.5355917053411,55.160982166793985,131.2903223645688
A1,2026-01-11 16:00:00,45.6308578108513,55.160982166793985,131.2903223645688
A1,2026-01-11 17:00:00,45.3063888994987,55.160982166793985,131.2903223645688
A1,2026-01-11 18:00:00,45.136266733357,55.160982166793985,131.2903223645688
A1,2026-01-11 19:00:00,45.274937185988,55.160982166793985,131.2903223645688
A1,2026-01-11 20:00:00,45.555478589833,55.160982166793985,131.2903223645688
A1,2026-01-11 21:00:00,45.7598136569178,55.160982166793985,131.2903223645688
A1,2026-01-11 22:00:00,45.1874953837646,55.160982166793985,131.2903223645688
A1,2026-01-11 23:00:00,45.6489173204669,55.160982166793985,131.2903223645688
A1,2026-01-12 00:00:00,44.4781110313803,55.160982166793985,131.2903223645688
A1,2026-01-12 01:00:00,44.7932174952314,55.160982166793985,131.2903223645688
A1,2026-01-12 02:00:00,45.0316046631852,55.160982166793985,131.2903223645688
A1,2026-01-12 03:00:00,44.6451873638637,55.160982166793985,131.2903223645688
A1,2026-01-12 04:00:00,44.4468268923227,55.160982166793985,131.2903223645688
A1,2026-01-12 05:00:00,45.0617556326184,55.160982166793985,131.2903223645688
A1,2026-01-12 06:00:00,44.7274524783825,55.160982166793985,131.2903223645688
A1,2026-01-12 07:00:00,44.8367633860598,55.160982166793985,131.2903223645688
A1,2026-01-12 08:00:00,44.7095893617746,55.160982166793985,131.2903223645688
A1,2026-01-12 09:00:00,44.6930093375438,55.160982166793985,131.2903223645688
A1,2026-01-12 10:00:00,44.536865896141,55.160982166793985,131.2903223645688
A1,2026-01-12 11:00:00,44.6715932985011,55.160982166793985,131.2903223645688
A1,2026-01-12 12:00:00,45.2466196686855,55.160982166793985,131.2903223645688
A1,2026-01-12 13:00:00,44.9225713334752,55.160982166793985,131.2903223645688
A1,2026-01-12 14:00:00,44.3616174079836,55.160982166793985,131.2903223645688
A1,2026-01-12 15:00:00,44.3163964832144,55.160982166793985,131.2903223645688
A1,2026-01-12 16:00:00,44.6132149545017,55.160982166793985,131.2903223645688
A1,2026-01-12 17:00:00,45.0783675309314,55.160982166793985,131.2903223645688
A1,2026-01-12 19:00:00,44.5958159427665,55.160982166793985,131.2903223645688
A1,2026-01-12 20:00:00,44.8844603926992,55.160982166793985,131.2903223645688
A1,2026-01-12 21:00:00,44.6696383685254,55.160982166793985,131.2903223645688
A1,2026-01-12 22:00:00,44.6802820627334,55.160982166793985,131.2903223645688
A1,2026-01-12 23:00:00,44.4549763529507,55.160982166793985,131.2903223645688
A1,2026-01-13 00:00:00,43.5359802801354,55.160982166793985,131.2903223645688
A1,2026-01-13 01:00:00,43.5111205619951,55.160982166793985,131.2903223645688
A1,2026-01-13 02:00:00,43.5200498855298,55.160982166793985,131.2903223645688
A1,2026-01-13 03:00:00,43.3257990035923,55.160982166793985,131.2903223645688
A1,2026-01-13 04:00:00,43.6192539948479,55.160982166793985,131.2903223645688
A1,2026-01-13 05:00:00,43.9193148617816,55.160982166793985,131.2903223645688
A1,2026-01-13 06:00:00,39.1838580036503,55.160982166793985,131.2903223645688
A1,2026-01-13 10:00:00,43.6056814654454,55.160982166793985,131.2903223645688
A1,2026-01-13 11:00:00,43.5000813922663,55.160982166793985,131.2903223645688
A1,2026-01-13 12:00:00,43.2058872498659,55.160982166793985,131.2903223645688
A1,2026-01-13 13:00:00,43.4929218008466,55.160982166793985,131.2903223645688
A1,2026-01-13 14:00:00,43.2535777151012,55.160982166793985,131.2903223645688
A1,2026-01-13 15:00:00,44.0077656686367,55.160982166793985,131.2903223645688
A1,2026-01-13 16:00:00,43.9044816599999,55.160982166793985,131.2903223645688
A1,2026-01-13 17:00:00,43.7571706810744,55.160982166793985,131.2903223645688
A1,2026-01-13 18:00:00,43.4359641726661,55.160982166793985,131.2903223645688
A1,2026-01-13 19:00:00,43.9704304351957,55.160982166793985,131.2903223645688
A1,2026-01-14 07:00:00,42.685080966952,55.160982166793985,131.2903223645688
A1,2026-01-14 08:00:00,43.2772069506885,55.160982166793985,131.2903223645688
A1,2026-01-14 09:00:00,43.2026125597158,55.160982166793985,131.2903223645688
A1,2026-01-14 10:00:00,42.6283880462706,55.160982166793985,131.2903223645688
A1,2026-01-14 11:00:00,43.0815754534814,55.160982166793985,131.2903223645688
A1,2026-01-14 12:00:00,42.8221979705503,55.160982166793985,131.2903223645688
A1,2026-01-14 13:00:00,42.4364153311364,55.160982166793985,131.2903223645688
A1,2026-01-14 14:00:00,42.9145481460078,55.160982166793985,131.2903223645688
A1,2026-01-14 15:00:00,42.8530084971987,55.160982166793985,131.2903223645688
A1,2026-01-14 16:00:00,42.9250583586621,55.160982166793985,131.2903223645688
A1,2026-01-14 17:00:00,42.9163650019554,55.160982166793985,131.2903223645688
A1,2026-01-14 18:00:00,42.5794884760998,55.160982166793985,131.2903223645688
A1,2026-01-14 19:00:00,42.6160529845224,55.160982166793985,131.2903223645688
A1,2026-01-14 20:00:00,42.8837048604022,55.160982166793985,131.2903223645688
A1,2026-01-14 21:00:00,43.1093043763374,55.160982166793985,131.2903223645688
A1,2026-01-14 22:00:00,42.7114679080874,55.160982166793985,131.2903223645688
A1,2026-01-14 23:00:00,42.5646349274259,55.160982166793985,131.2903223645688
A1,2026-01-15 00:00:00,42.1165883752765,55.160982166793985,131.2903223645688
A1,2026-01-15 01:00:00,42.3642207777044,55.160982166793985,131.2903223645688
A1,2026-01-15 02:00:00,41.5337690825969,55.160982166793985,131.2903223645688
A1,2026-01-15 03:00:00,42.0354428467636,55.160982166793985,131.2903223645688
A1,2026-01-15 04:00:00,44.4122225552896,55.160982166793985,131.2903223645688
A1,2026-01-15 05:00:00,42.0461975115219,55.160982166793985,131.2903223645688
A1,2026-01-15 06:00:00,42.2079330310551,55.160982166793985,131.2903223645688
A1,2026-01-15 07:00:00,42.1401611487849,55.160982166793985,131.2903223645688
A1,2026-01-15 10:00:00,41.7083780223398,55.160982166793985,131.2903223645688
A1,2026-01-15 11:00:00,42.2648238114106,55.160982166793985,131.2903223645688
A1,2026-01-15 12:00:00,42.2318211367333,55.160982166793985,131.2903223645688
A1,2026-01-15 13:00:00,42.1539083484712,55.160982166793985,131.2903223645688
A1,2026-01-15 14:00:00,41.9965853871582,55.160982166793985,131.2903223645688
A1,2026-01-15 15:00:00,41.8231076242114,55.160982166793985,131.2903223645688
A1,2026-01-15 16:00:00,42.0449964279874,55.160982166793985,131.2903223645688
A1,2026-01-15 17:00:00,41.5308786804593,55.160982166793985,131.2903223645688
A1,2026-01-15 18:00:00,42.3178572044963,55.160982166793985,131.2903223645688
A1,2026-01-15 19:00:00,41.8802592461203,55.160982166793985,131.2903223645688
A1,2026-01-15 20:00:00,41.8460951529746,55.160982166793985,131.2903223645688
A1,2026-01-15 21:00:00,42.2179046686599,55.160982166793985,131.2903223645688
A1,2026-01-15 22:00:00,42.4239162695774,55.160982166793985,131.2903223645688
A1,2026-01-15 23:00:00,41.9509715641973,55.160982166793985,131.2903223645688
A1,2026-01-16 00:00:00,41.1526166661658,55.160982166793985,131.2903223645688
